id,tweet_link,tweet_link_decision,text,created_at,favorite_count,retweet_count,lang,user_id,user_name,user_screen_name,twitter_profile_link,twitter_profile_link_decision,botometer_score,botometer_calculation_date,user_followers_count,user_friends_count,user_favourites_count,user_listed_count,user_statuses_count,user_description,user_location,user_created_at,user_verified,user_protected,manual_bot_check,threshold_date,account_age,label
1511069211497537544,https://twitter.com/BNONews/status/1511069211497537544,,"BREAKING: Satellite photos show bodies lay in Bucha for weeks, disproving Russia's claim that the scene was staged after they left - NYT https://t.co/QC32f37lXV",Mon Apr 04 19:52:28 +0000 2022,10927,3970,en,189305014,BNO News,BNONews,https://twitter.com/BNONews,,0.1,,378976,6,171,4918,21176,Breaking news and developing stories from the U.S. and around the world. Other accounts: @BNODesk (coronavirus) and @BNONoticias. Telegram: http://t.me/bnonews,,2010-09-10 22:43:34+00:00,True,False,,2022-02-24 00:00:00+00:00,4184,misinfo
1540010874349436934,https://twitter.com/JanPraet1/status/1540010874349436934,,De haat in #Polen tegen #Rusland gaat wel heel ver. Sticker zoals hieronder werden teruggevonden in Auschwitz. Volledig af te keuren. #Ukraine️War https://t.co/1MAexkPLUu,Thu Jun 23 16:36:19 +0000 2022,0,0,nl,1025660412396793856,Jan Praet,JanPraet1,https://twitter.com/JanPraet1,,0.3,,392,333,5838,1,8697,Oorlogscorrespondent achter mijn lap top . worry about world peace,"Flanders, North Sea scout",2018-08-04 08:31:12+00:00,False,False,,2022-02-24 00:00:00+00:00,1299,misinfo
1611652246457950212,https://twitter.com/propeertys/status/1611652246457950212,,"Naczelny lekarz Wagner PMC, Antonina Zakharova, została schwytana na #Ukraine Pamiętacie zdjęcia ludzi torturowanych przez wyrywanie im koron i zębów? To była jej robota 👇 https://t.co/Zw9N5Uvjx8",Sat Jan 07 09:13:33 +0000 2023,2842,543,pl,1247260723480231939,⬜️🟥⬜️#Belarus 🤝 #Ukraine 🇺🇦🇺🇦🇺🇦,propeertys,https://twitter.com/propeertys,,2.2,,18320,14519,237610,74,79776,#Belarus #Ukraine 🇺🇦 #SilniRazem #NAFO #Fellas ✌️Backup @Belarus78601218,"Stamford, England 🇬🇧",2020-04-06 20:32:14+00:00,False,False,bot,2022-02-24 00:00:00+00:00,688,misinfo
1510635487710662672,https://twitter.com/Dpol_un/status/1510635487710662672,,#Ukraine is producing fakes to compromise Russian army? What fakes? 🙉🙈🙊 Forget this video where a “corpse” suddenly waves his hand! 🤷🏻‍♂️ It’s all Russian propaganda! Next time they will simply find better actors! #Bucha,Sun Apr 03 15:09:01 +0000 2022,377,187,en,923231030160400384,Dmitry Polyanskiy,Dpol_un,https://twitter.com/Dpol_un,,0.4,,23856,290,4701,344,6371,First Deputy Permanent Representative of Russia 🇷🇺 to the UN. Hate lies and fake news. Dog lover 🐶 Views are my own. Retweet ❌endorsement,"Manhattan, NY",2017-10-25 16:53:25+00:00,True,False,,2022-02-24 00:00:00+00:00,1582,misinfo
1624700232612122624,https://twitter.com/pbtempelaar/status/1624700232612122624,,Het @Het_OM kijkt mee met de landverraders van het Forum voor Destructie. #stemzeweg en #brengzevoorhettribunaal,Sun Feb 12 09:21:35 +0000 2023,74,17,nl,193810125,Pieter Bas - 🇳🇱🇪🇺🇺🇦🍀 🙏🏻🔥❤️‍🔥🦠,pbtempelaar,https://twitter.com/pbtempelaar,,0.7,,457,868,12506,7,7196,"Ik hou van samenwerken en het beste uit elkaar halen. Verschillen breng je samen door de dialoog aan te gaan. Zo niet, voorleggen aan het tribunaal in Den Haag.",Wierden,2010-09-22 18:37:53+00:00,False,False,,2022-02-24 00:00:00+00:00,4172,misinfo
1506246327163891715,https://twitter.com/Ash_Stewart_/status/1506246327163891715,,"#Breaking: An infamous Canadian sniper, known as Wali, rumoured to have been killed by Russians in Ukraine, is alive and well and resting in the Kyiv region before heading back to the front lines  Says he was simply in black-out mode  Spoke to him moments ago. Story coming soon https://t.co/a3QXepiYyK",Tue Mar 22 12:28:03 +0000 2022,27061,4682,en,519321215,Ashleigh Stewart,Ash_Stewart_,https://twitter.com/Ash_Stewart_,,0.3,,39177,985,9674,313,16845,"🥝Journalist @globalnews. Toronto via Dubai, Christchurch, Tokyo & Jakarta. 早稲田大学.",Canada,2012-03-09 08:59:27+00:00,True,False,,2022-02-24 00:00:00+00:00,3638,misinfo
1500010553372454912,https://twitter.com/GirlFromCBE/status/1500010553372454912,,"போர் நடக்கும் போது ரஷ்யா மற்றும் உக்ரைன் இரண்டையும் போரை தற்காலிகமாக ( 6 மணிநேரம் ) நிறுத்த வைத்து, மாணவர்களை வெளியேற்றும் அந்த ஆளுமை நமது பிரதமர் மோடிக்கு தான் உள்ளது.  ~ நம்ம அண்ணாமலை அண்ணா 😍🔥 @annamalai_k   https://t.co/tUPMCHTvlb",Sat Mar 05 07:29:19 +0000 2022,278,91,ta,1465961641212882947,கோவை சரண்யா 💃,GirlFromCBE,https://twitter.com/GirlFromCBE,,1.3,,1987,51,223,2,81,Bridal Designer & BJP Ground working aspirant & சாரா என்னும் சரண்யா,,2021-12-01 08:31:20+00:00,False,False,,2022-02-24 00:00:00+00:00,84,misinfo
1624948136719392768,https://twitter.com/dinamalarweb/status/1624948136719392768,,ரஷ்யா - உக்ரைன் போரை நிறுத்த இந்தியாவிடம் கெஞ்சும் அமெரிக்கா #RussiaUkraineWar #India #Russia  https://t.co/Mp88D3rrA9,Mon Feb 13 01:46:40 +0000 2023,7,1,ta,14448642,Dinamalar,dinamalarweb,https://twitter.com/dinamalarweb,,1.0,,962993,2,22,896,811896,"http://Dinamalar.com is the No.1, Tamil News website in the world.  http://instagram.com/dinamalardaily/ http://t.me/dinamalardaily","39, Whites road, Chennai",2008-04-20 03:01:46+00:00,True,False,,2022-02-24 00:00:00+00:00,5057,misinfo
1497293195763408905,https://twitter.com/poroshenko/status/1497293195763408905,,На фото – пілот МіГ-29. Той самий «Привид Києва».   Він викликає жах у ворогів та гордість в українців 🇺🇦   На його рахунку 6 перемог над російськими пілотами!   З такими потужними захисниками Україна точно переможе! https://t.co/GJLpcJ31Si,Fri Feb 25 19:31:30 +0000 2022,18847,3699,uk,2423747006,Петро Порошенко,poroshenko,https://twitter.com/poroshenko,,0.0,,1255404,55,41,2641,20672,"П’ятий Президент України, 5th President of Ukraine https://t.me/PresidentPoroshenko",,2014-04-02 12:41:51+00:00,True,False,,2022-02-24 00:00:00+00:00,2884,misinfo
1540464862882664449,https://twitter.com/bradyafr/status/1540464862882664449,,"Satellite imagery from today shows a burned area at the site of a recent missile launch failure near Alchevsk, Luhansk Oblast. https://t.co/dqIUt4cxeu",Fri Jun 24 22:40:18 +0000 2022,428,76,en,1564334750,Brady Africk,bradyafr,https://twitter.com/bradyafr,,0.1,,13034,715,2249,321,621,Satellite imagery 🛰🗺🔭 | @AEIfdp Media Relations | Tweets are my own,"Washington, D.C.",2013-07-02 23:18:49+00:00,False,False,,2022-02-24 00:00:00+00:00,3158,misinfo
1516004032292212740,https://twitter.com/worldonalert/status/1516004032292212740,suspended account,The Russian invaders are raising flags of the Soviet Union in Mariupol. Don't forget what Putin's main goal is: The restoration of the Soviet Union. https://t.co/ChySCg2qKE,Mon Apr 18 10:41:41 +0000 2022,2866,992,en,2871364516,WorldOnAlert,worldonalert,https://twitter.com/worldonalert,account suspended,,,138085,548,12695,1647,59520,Anti-Putin account,,2014-11-10 22:29:15+00:00,False,False,,2022-02-24 00:00:00+00:00,2662,misinfo
1517821033725808641,https://twitter.com/TomaszCK1/status/1517821033725808641,,"Pytanie do znawców: Czy w historii konfliktów zbrojnych znane są przypadki, że uchodźcy wojenni wracają do kraju ogarniętego wojną na święta, aby po świętach znowu uciec przed wojną?",Sat Apr 23 11:01:48 +0000 2022,1150,321,pl,2367688310,Zmutowana normalność💉🧬 ☄,TomaszCK1,https://twitter.com/TomaszCK1,,1.1,,15457,1067,266396,52,97993,Konto w dawnych czasach głupawo-satyryczne. Obecnie zgorzkniało-tragiczne.,Göbekli Tepe,2014-03-01 22:07:28+00:00,False,False,,2022-02-24 00:00:00+00:00,2916,misinfo
1496927375367589891,https://twitter.com/ABC/status/1496927375367589891,,"People attend an anti-war protest in Saint Petersburg, Russia, amid Vladimir Putin's invasion of Ukraine.   LIVE UPDATES: https://t.co/rxHToef8pN https://t.co/qetjJqGPOb",Thu Feb 24 19:17:52 +0000 2022,63989,15155,en,28785486,ABC News,ABC,https://twitter.com/ABC,,0.2,01/06/2023,17216836,488,39,64835,377591,"All the news and information you need to see, curated by the @ABC News team. Watch full ABC News broadcasts on @Hulu: http://abcn.ws/3bJ62RK",New York City / Worldwide,2009-04-04 12:40:32+00:00,True,False,,2022-02-24 00:00:00+00:00,4708,misinfo
1547214809170690048,https://twitter.com/ukraine_world/status/1547214809170690048,,This is how the harvesting amid Russia's invasion in Ukraine is taking place. https://t.co/1w5xeu8afD,Wed Jul 13 13:42:11 +0000 2022,7270,2007,en,873135988440223745,UkraineWorld,ukraine_world,https://twitter.com/ukraine_world,,0.1,,208989,1119,2963,3595,13587,"Ukraine in English: news, analysis, podcasts, videos. Run by @InternewsUA. Support us: http://patreon.com/ukraineworld",Ukraine,2017-06-09 11:13:36+00:00,True,False,,2022-02-24 00:00:00+00:00,1720,misinfo
1583398645575331841,https://twitter.com/AtessHz/status/1583398645575331841,,Terrifyingly precise ambush  #Ukraine is hunting Russian tanks with American FGM - 148 Javelin missiles. Have to see to believe it..  #UkraineRussianWar #UkraineRussiaWar️ #UkiLive #ukrainecounteroffensive https://t.co/kin44gw3oY,Fri Oct 21 10:03:49 +0000 2022,445,107,en,1135843277989646337,ArchITect🇳🇬 🇺🇦🇨🇦☄️,AtessHz,https://twitter.com/AtessHz,,0.9,,1995,3013,16934,7,6241,"https://wa.me/message/MPWFBQDK222DJ1  Architect*Estate broker*   I Plan, design, build, renovate. CEO @atessHZconstruction",PLANET EARTH 🌐,2019-06-04 09:38:35+00:00,False,False,,2022-02-24 00:00:00+00:00,995,misinfo
1498094460580016128,https://twitter.com/mkainerugaba/status/1498094460580016128,,The majority of mankind (that are non-white) support Russia's stand in Ukraine.Putin is absolutely right! When the USSR parked nuclear armed missiles in Cuba in 1962 the West was ready to blow up the world over it. Now when NATO does the same they expect Russia to do differently?,Mon Feb 28 00:35:27 +0000 2022,4603,1003,en,2723451553,Muhoozi Kainerugaba,mkainerugaba,https://twitter.com/mkainerugaba,,0.0,,540078,970,717,149,7166,"Official Twitter account of Lt. Gen. Muhoozi Kainerugaba, the SPA/SO & Commander of Land Forces (UPDF). Tweets by Gen. Muhoozi will be signed off with 'MK'.",,2014-08-11 07:44:30+00:00,True,False,,2022-02-24 00:00:00+00:00,2753,misinfo
1523269894346838016,https://twitter.com/good_ukraine/status/1523269894346838016,,Kyiv metro.  Just the legendary Bono from the band U2 sings with Taras Topola. We are unbreakable.  We are invincible.  The whole world supports us. Glory to Ukraine!  🇺🇦 #Bono #U2 #StandWithUkraine #Artists https://t.co/7QqoQ1jVtr,Sun May 08 11:53:38 +0000 2022,3565,1014,en,1507330954578247682,"Good morning, Ukraine",good_ukraine,https://twitter.com/good_ukraine,,1.8,,405,48,88,4,241,I film unique scenes during the wartime in Ukraine from the perspective of ordinary people like me and share these stories with you in my videos.,Ukraine,2022-03-25 12:18:18+00:00,False,False,,2022-02-24 00:00:00+00:00,-30,misinfo
1598005213008650242,https://twitter.com/ramonfonsecamor/status/1598005213008650242,,Así ven a Zelensky en Paris https://t.co/nyo76Tgei0,Wed Nov 30 17:25:06 +0000 2022,16,14,es,89584864,Ramon Fonseca Mora,ramonfonsecamor,https://twitter.com/ramonfonsecamor,,1.1,,30947,3115,501,123,169917,escritor y soñador.,"Ciudad de Panamá, PA",2009-11-13 00:40:17+00:00,True,False,,2022-02-24 00:00:00+00:00,4485,misinfo
1505252151672643596,https://twitter.com/rubengluengas/status/1505252151672643596,,"¿Graba Zelensky sus mensajes con un croma, en un estudio de grabación pretendiendo que sigue en Kiev? https://t.co/XCV5HMTHjv",Sat Mar 19 18:37:33 +0000 2022,1425,767,es,193096110,Rubén Luengas,rubengluengas,https://twitter.com/rubengluengas,,0.1,,100280,4785,13540,683,60917,Periodista: contra el entretenimiento disfrazado de noticia. https://www.youtube.com/rubengluengas http://t.me/eltiempoentrenoticias,Ciudad de México y LA,2010-09-20 23:34:58+00:00,False,False,,2022-02-24 00:00:00+00:00,4174,misinfo
1577081450263769089,https://twitter.com/elonmusk/status/1577081450263769089,,"@Kasparov63 We gave Starlinks to Ukraine &amp; lost $80M+ in doing so, while putting SpaceX &amp; myself at serious risk of Russian cyberattack.  What have you done besides tweet?",Mon Oct 03 23:41:33 +0000 2022,83793,11204,en,44196397,Elon Musk,elonmusk,https://twitter.com/elonmusk,,0.0,,108465612,123,15186,98477,19574,,,2009-06-02 20:12:29+00:00,True,False,,2022-02-24 00:00:00+00:00,4649,misinfo
1534559567530582016,https://twitter.com/bmel/status/1534559567530582016,,"BM @cem_oezdemir ist unterwegs nach #Polen 🇵🇱 zum Antrittsbesuch bei @Kowalczyk_H, Amtskollege und stellvertretender Ministerpräsident.  Im Fokus des Besuches stehen die Folgen des #Ukraine|krieges auf die globale #Ernährungssicherung sowie die Bekämpfung der #ASP. https://t.co/WvY5uGB4z3",Wed Jun 08 15:34:46 +0000 2022,157,34,de,322697372,BMEL,bmel,https://twitter.com/bmel,,0.11,,62828,477,1312,789,10310,Bundesministerium für #Ernährung und #Landwirtschaft Impressum: http://bmel.de/impresssum,Bonn / Berlin,2011-06-23 16:06:55+00:00,True,False,,2022-02-24 00:00:00+00:00,3898,misinfo
1584856898586624000,https://twitter.com/orsettiblue/status/1584856898586624000,,🇩🇪#Zeledyson nuova generazione  Una copertina della rivista tedesca #Titanic che mostra come gli europei vedono il piccolo presidente affamato con i suoi appetiti esorbitanti. Ma l'Occidente continua ancora ad alimentarlo🤯  #Zelensky #Ukraine️ #ucraine #RussianUkrainianWar https://t.co/qSmILRl39V,Tue Oct 25 10:38:24 +0000 2022,1,1,it,1445522606459736069,Orsettablue,orsettiblue,https://twitter.com/orsettiblue,,0.9,,195,45,11703,5,3159,Sweet devil,,2021-10-05 22:53:57+00:00,False,False,,2022-02-24 00:00:00+00:00,141,misinfo
1629564962371674112,https://twitter.com/CaptKylePatriot/status/1629564962371674112,,🔥Zelensky Double Trouble🔥 🧐Take Note...Something's Going On🧐  Courtesy of Josh Masters   @EightQBall https://t.co/JnexYjMf1a,Sat Feb 25 19:32:17 +0000 2023,80,52,en,1444120182847426563,Capt Kyle,CaptKylePatriot,https://twitter.com/CaptKylePatriot,,1.5,,3182,321,173,1,263,Help a brother rebuild once again. This is getting so Old.. Tired of doing over and over.. This will be over soon..  Telegram  https://t.me/CaptKylePatriots,,2021-10-02 02:01:11+00:00,False,False,,2022-02-24 00:00:00+00:00,144,misinfo
1568657110560301057,https://twitter.com/Dpol_un/status/1568657110560301057,,That’s what we are doing - cleaning up a swastika from #NaziUkraine. It’s good that the UK public is still vigilant to glorification of Nazism in their country. Hopefully it’s the first step to acknowledgment of the scope that #NeoNazism has taken in #Ukraine,Sat Sep 10 17:46:14 +0000 2022,254,105,en,923231030160400384,Dmitry Polyanskiy,Dpol_un,https://twitter.com/Dpol_un,,0.4,,29589,322,5435,422,7206,First Deputy Permanent Representative of Russia 🇷🇺 to the UN. Hate lies and fake news. Dog lover 🐶 Views are my own. Retweet ❌endorsement,"Manhattan, NY",2017-10-25 16:53:25+00:00,True,False,,2022-02-24 00:00:00+00:00,1582,misinfo
1521896565958496263,https://twitter.com/YuriiKazakov/status/1521896565958496263,,"Que ahora dicen los canadienses (según un comunicado del ministerio de defensa) que el tal Trevor John Cadieu, general -o lo que fuera- detenido por los rusos en Mariúpol, ya no pertenece al personal del ejército canadiense. Presentó su dimisión para instalarse en Ucrania.Claaaro https://t.co/IY6SpPzYm1",Wed May 04 16:56:31 +0000 2022,1598,956,es,929928174728810496,Yurii Kazakov,YuriiKazakov,https://twitter.com/YuriiKazakov,,0.6,,6855,1614,85849,53,30869,Cosas húngaras y eslavas,Mare Moscoviense,2017-11-13 04:25:28+00:00,False,False,,2022-02-24 00:00:00+00:00,1563,misinfo
1540195160310665217,https://twitter.com/Osinttechnical/status/1540195160310665217,,"Alchevs'k, Luhansk Oblast, a Russian SAM fails during launch https://t.co/CKZcqZBEvj",Fri Jun 24 04:48:36 +0000 2022,17949,3290,en,1188329290162675713,OSINTtechnical,Osinttechnical,https://twitter.com/Osinttechnical,,0.0,,564435,747,947,10295,21367,Someone called me a defense journalist once. @TheOsintBunker cohost and editor. Slightly lost American with @UKDefJournal.,Depends on the week,2019-10-27 05:39:21+00:00,False,False,,2022-02-24 00:00:00+00:00,850,misinfo
1505964908516712459,https://twitter.com/GloryToTheCPSU/status/1505964908516712459,,This is what StandWithUkraine means: https://t.co/0wwYNRPPvH,Mon Mar 21 17:49:48 +0000 2022,6826,2099,en,1363250767864422404,слава КПСС,GloryToTheCPSU,https://twitter.com/GloryToTheCPSU,,0.7,,1038,412,5219,6,3257,Yankee Go Home / 美国人回家 / أميركا، عودي من حيث جئتِ 🔞Minors & 🚫American Paperwork Holders DNI  #NotoNATO #FreePalestine #FreeKorea,Chongqing,2021-02-20 22:14:52+00:00,False,False,,2022-02-24 00:00:00+00:00,368,misinfo
